"date_received","sender_name","sender_domain","subject","aol_inbox_percent","aol_spam_percent","aol_read_rate","aol_read_delete_rate","aol_delete_rate","google_inbox_percent","google_spam_percent","google_read_rate","google_read_delete_rate","google_delete_rate","yahoo_inbox_percent","yahoo_spam_percent","yahoo_read_rate","yahoo_read_delete_rate","yahoo_delete_rate","outlook_inbox_percent","outlook_spam_percent","outlook_read_rate","outlook_read_delete_rate","outlook_delete_rate","actual_aol_volume","actual_google_volume","actual_yahoo_volume","actual_outlook_volume","actual_overall_volume","90_day_average_panel_size","overall_volume","overall_inbox_placement","read_rate","read_delete_rate","delete_rate","image_link","email_link","source","link_count","broken_link_count","redirect_count","bad_redirect_count","esp_names","company_name","company_address1","company_address2","company_city","company_state","company_zip","company_phone","company_fax","mta_ips"
"02/29/2016","nytimes@e.newyorktimesinfo.com","e.newyorktimesinfo.com","ENDS TODAY❕ Your Last Day To Get 4 Weeks Free","100.00","0.00","0.00","0.00","50.00","77.78","22.22","9.52","4.76","66.67","100.00","0.00","","","","","","","","","2","27","2","0","31","858873","88788","80.65","8.00","4.00","60.00","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/64899991-ddb0-4c53-958b-c1f7c1000599.jpg",,"panel","0","0","0","0","Experian Marketing Services","The New York Times Company","620 8th Avenue","","New York","NY","10018","(212) 556-1234","","8.36.64.193|130.160.0.39|128.253.83.158|128.103.229.181|66.77.119.193|128.230.18.71|8.36.64.192"
"02/29/2016","nytdirect@nytimes.com","nytimes.com","Oscars 2016: ""Spotlight"" won best picture, and Chris Rock took aim at Hollywood","100.00","0.00","18.00","14.00","18.00","85.89","14.11","17.09","7.95","56.29","95.60","4.40","10.34","6.90","19.54","69.23","30.77","33.33","22.22","22.22","50","879","91","13","1033","858873","2958651","87.22","16.54","8.32","49.94","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/849a07c5-fc22-4341-9b6e-9efef378f63b.jpg","http://app.emailanalyst.com/rest/secure/email/body/849a07c5-fc22-4341-9b6e-9efef378f63b","seed+panel","17","4","11","4","","The New York Times Company","620 8th Avenue","","New York","NY","10018","(212) 556-1234","","170.149.174.71|170.149.174.72|64.98.36.17|136.167.2.49|209.85.161.178|170.149.174.73|170.149.174.74|35.9.75.45|69.12.210.172|170.149.168.71|210.110.162.48|170.149.168.72|200.27.104.38|170.149.168.73|170.149.168.74|128.103.109.33|216.97.231.215"
"02/29/2016","newsmax@reply.newsmax.com","reply.newsmax.com","The Poetry of Reality","100.00","0.00","50.00","50.00","50.00","92.86","7.14","15.38","7.69","69.23","100.00","0.00","50.00","0.00","25.00","100.00","0.00","0.00","0.00","100.00","2","14","4","1","21","858873","60146","95.24","25.00","10.00","60.00","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/061bc8e7-834f-4e8d-bc0a-d6534bf2d7a3.jpg",,"panel","0","0","0","0","","Newsmax Media Inc.","P.O. Box 20989","","West Palm Beach","FL","33416","(800) 485-4350","(561) 686-3350","8.28.94.197|8.28.94.198|8.28.94.195|8.28.94.196|8.28.94.209|8.28.94.212"
"02/29/2016","email@e.washingtonpost.com","e.washingtonpost.com","The big winners of the Oscars","100.00","0.00","16.67","0.00","33.33","71.43","28.57","11.11","4.44","51.11","66.67","33.33","33.33","50.00","50.00","100.00","0.00","100.00","0.00","0.00","6","63","3","1","73","858873","209081","73.97","14.81","5.56","48.15","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/8c00ecfc-b889-4704-bf92-af8ff670f983.jpg",,"panel","0","0","0","0","SailThru","Nash Holdings LLC","P.O. Box 94314","","Seattle","WA","98124","+1 206-812-8767","","173.228.155.175|173.228.155.174|173.228.155.173|173.228.155.90|173.228.155.180|173.228.155.149|204.153.121.10|173.228.155.20|173.228.155.53"
"02/29/2016","email@e.washingtonpost.com","e.washingtonpost.com","Morning Mix: 'Help! Brother has killed everyone': Indian man fatally slashed 14 relatives at family gathering, police say","","","","","","94.44","5.56","17.65","5.88","64.71","100.00","0.00","","","","","","","","","0","18","1","0","19","858873","54418","94.74","16.67","5.56","61.11","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/2ff72a38-01c8-40f0-87ac-cf2033d2b3ad.jpg",,"panel","0","0","0","0","SailThru","Nash Holdings LLC","P.O. Box 94314","","Seattle","WA","98124","+1 206-812-8767","","173.228.155.175|173.228.155.174|173.228.155.90|173.228.155.173|173.228.155.180|204.153.121.10|173.228.155.149|173.228.155.20|173.228.155.53"
"02/29/2016","email@e.washingtonpost.com","e.washingtonpost.com","Local Headlines: D.C. residents fret over shelter plan, citing crime and property values","100.00","0.00","0.00","0.00","100.00","100.00","0.00","21.43","7.14","35.71","100.00","0.00","0.00","0.00","100.00","","","","","","1","14","1","0","16","858873","45826","100.00","18.75","6.25","43.75","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/b6de0303-bc9e-47f4-8901-df38252a9395.jpg",,"panel","0","0","0","0","SailThru","Nash Holdings LLC","P.O. Box 94314","","Seattle","WA","98124","+1 206-812-8767","","173.228.155.175|173.228.155.174|173.228.155.173|173.228.155.180|173.228.155.149|204.153.121.10|173.228.155.53"
"02/29/2016","alerts@dailynews.vi","dailynews.vi","The Virgin Islands Daily News   e-Edition virginislandsdailynews.comThe latest issue of The Virgin Islands Daily News is now available!","100.00","0.00","0.00","0.00","100.00","100.00","0.00","","","","","","","","","","","","","","4","4","0","0","8","858873","22913","100.00","0.00","0.00","12.50","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/f1479cc3-5c1e-4d88-9cce-ca5948f6eb7e.jpg","http://app.emailanalyst.com/rest/secure/email/body/f1479cc3-5c1e-4d88-9cce-ca5948f6eb7e","seed+panel","4","0","0","0","ConstantContact","Times Shamrock Communications","149 Penn Avenue","","Scranton","PA","18503","(570) 821-2000","(570) 504-8201","208.75.123.241|208.75.123.163|208.75.123.184|208.75.123.194|208.75.123.193|208.75.123.180|208.75.123.135"
"02/29/2016","nytimes@e.newyorktimesinfo.com","e.newyorktimesinfo.com","Final Day! Dear Former Subscriber, We'd Hate to See You Miss Out on the Winter Sale.","100.00","0.00","12.50","12.50","12.50","95.54","4.46","13.47","5.18","46.63","100.00","0.00","","","","0.00","100.00","","","","16","202","16","2","236","858873","675935","95.34","12.44","5.33","40.89","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/01c80184-0ace-4504-b2fe-fb32e49f440b.jpg",,"panel","0","0","0","0","Experian Marketing Services","The New York Times Company","620 8th Avenue","","New York","NY","10018","(212) 556-1234","","8.36.64.193|209.85.217.175|173.250.227.30|66.77.119.193|8.36.64.192"
"02/29/2016","accesschina@economist.com","economist.com","Access China Newsletter - February 29, 2016","","","","","","100.00","0.00","17.39","0.00","30.43","100.00","0.00","33.33","33.33","33.33","","","","","","0","23","3","0","26","858873","74467","100.00","19.23","3.85","30.77","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/f0f1c2c6-664a-4db6-8927-6c4caa515b7c.jpg",,"panel","0","0","0","0","","The Economist Newspaper Limited","25 St. James's Street","","London","","SW1A 1HG","+44 (0) 20 7830 7000","+44 (0) 20 7839 2968","199.15.213.72"
"02/29/2016","nytimes@e.newyorktimesinfo.com","e.newyorktimesinfo.com","Our 2016 Sailing & Cruises Catalog is Here","100.00","0.00","66.67","33.33","0.00","100.00","0.00","12.50","12.50","75.00","100.00","0.00","","","","","","","","","3","8","1","0","12","858873","34369","100.00","25.00","16.67","50.00","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/664918c0-1321-40b3-bc3d-f946f1e65e13.jpg",,"panel","0","0","0","0","Experian Marketing Services","The New York Times Company","620 8th Avenue","","New York","NY","10018","(212) 556-1234","","8.36.64.193|66.77.119.193|8.36.64.192"
"02/29/2016","dailybrief@huffingtonpost.com","huffingtonpost.com","The foods that could help ward off Alzheimer's","100.00","0.00","","","","82.93","17.07","5.88","5.88","70.59","100.00","0.00","","","","","","","","","1","41","2","0","44","858873","126021","84.09","5.41","5.41","64.86","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/ac3ff58f-6dde-495b-bccf-1461eb3317fd.jpg",,"panel","0","0","0","0","SailThru","AOL LLC","770 Broadway","","New York","NY","10003","(212) 652-6400","","173.228.155.175|173.228.155.174|173.228.155.173|173.228.155.90|173.228.155.149|204.153.121.10|173.228.155.53|173.228.155.20"
"02/29/2016","access@interactive.wsj.com","interactive.wsj.com","In Today's Paper","100.00","0.00","0.00","0.00","66.67","95.83","4.17","21.74","4.35","17.39","100.00","0.00","","","","","","","","","3","24","2","0","29","858873","83059","96.55","17.86","3.57","21.43","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/87b0bfdf-2d1b-4ab7-bece-cf4e9feaa998.jpg","http://app.emailanalyst.com/rest/secure/email/body/87b0bfdf-2d1b-4ab7-bece-cf4e9feaa998","seed+panel","100","0","7","0","","News Corporation","1211 Avenue of the Americas","4th Floor","New York","NY","10036","(212) 416-3400","","205.203.100.37|205.203.100.36|205.203.100.47|205.203.100.46"
"02/29/2016","newsmax@reply.newsmax.com","reply.newsmax.com","Family Physician Challenging John McCain","","","","","","54.55","45.45","33.33","16.67","66.67","","","","","","","","","","","0","11","0","0","11","858873","31505","54.55","33.33","16.67","66.67","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/5c0551f5-2252-4802-abeb-aad6213ef016.jpg",,"panel","0","0","0","0","","Newsmax Media Inc.","P.O. Box 20989","","West Palm Beach","FL","33416","(800) 485-4350","(561) 686-3350",""
"02/29/2016","nytdirect@nytimes.com","nytimes.com","European Morning: A New Libya, With 'Very Little Time Left'","100.00","0.00","33.33","0.00","0.00","85.71","14.29","10.00","0.00","63.33","100.00","0.00","","","","","","","","","3","35","1","0","39","858873","111701","87.18","11.76","0.00","55.88","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/be5265c1-500b-4bb1-b68d-d5a9b6e1c2e0.jpg","http://app.emailanalyst.com/rest/secure/email/body/be5265c1-500b-4bb1-b68d-d5a9b6e1c2e0","seed+panel","53","46","15","46","","The New York Times Company","620 8th Avenue","","New York","NY","10018","(212) 556-1234","","209.85.161.180|170.149.174.71|170.149.174.72|128.103.229.181|170.149.168.71|170.149.168.72|170.149.168.73|170.149.168.74|170.149.174.73|170.149.174.74"
"02/29/2016","ezines@arcamax.com","arcamax.com","Spartagen can get you the erection of your life - check","","","","","","","","","","","0.00","100.00","5.00","0.00","5.00","","","","","","0","0","20","0","20","858873","57282","0.00","5.00","0.00","5.00","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/1ae9131b-c984-4025-b463-d2ab653b4cc9.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","5.230.19.6|5.230.19.7|5.230.19.8|5.230.19.9"
"02/29/2016","pollster@huffingtonpost.com","huffingtonpost.com","HUFFPOLLSTER: Texas And Massachusetts Are The States To Watch On Super Tuesday","","","","","","90.91","9.09","10.00","10.00","70.00","100.00","0.00","","","","","","","","","0","22","1","0","23","858873","65875","91.30","9.52","9.52","66.67","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/4d330ff1-f6ee-4aba-97fa-8552321c767b.jpg",,"panel","0","0","0","0","SailThru","AOL LLC","770 Broadway","","New York","NY","10003","(212) 652-6400","","173.228.155.175|173.228.155.174|173.228.155.90|173.228.155.173|173.228.155.180|204.153.121.10|173.228.155.149|173.228.155.53|173.228.155.20"
"02/29/2016","news@e.latimes.com","e.latimes.com","RE : Pedophile--Alert--In--Your--Area","","","","","","","","","","","14.29","85.71","","","","","","","","","0","0","21","0","21","858873","60146","14.29","0.00","0.00","0.00","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/5c196184-e8c2-45b4-a99a-35b9b3bde0e0.jpg",,"panel","0","0","0","0","","Tribune Publishing Company","435 North Michigan Avenue","","Chicago","IL","60611","+1 312-222-9100","","8.33.7.105|8.33.7.106|8.33.7.107"
"02/29/2016","dailybrief@huffingtonpost.com","huffingtonpost.com","Magician Dynamo On Showing Childhood Bullies Anything Is Possible","","","","","","77.78","22.22","7.14","7.14","64.29","100.00","0.00","0.00","0.00","50.00","","","","","","0","36","2","0","38","858873","108837","78.95","6.67","6.67","63.33","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/ffbbf6fa-4bbf-4746-85b1-7f20315fa33f.jpg",,"panel","0","0","0","0","SailThru","AOL LLC","770 Broadway","","New York","NY","10003","(212) 652-6400","","173.228.155.175|173.228.155.174|173.228.155.90|173.228.155.173|173.228.155.180|204.153.121.10|173.228.155.149|173.228.155.20|173.228.155.53"
"02/29/2016","amnewyork@amnyalerts.com","amnyalerts.com","NYPD: Multiple car-related deaths in past 24 hours","100.00","0.00","50.00","50.00","0.00","94.44","5.56","11.76","0.00","52.94","100.00","0.00","100.00","0.00","0.00","","","","","","2","18","1","0","21","858873","60146","95.24","20.00","5.00","45.00","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/bab01e9a-c35a-4e26-a5d6-9b368537d264.jpg",,"panel","0","0","0","0","Experian Marketing Services","Cablevision Systems Corporation","1111  Stewart Avenue","","Bethpage","NY","11714","(516) 803-2300","(516) 364-4491","63.236.76.210|63.236.76.211"
"02/29/2016","ezines@arcamax.com","arcamax.com","We Have An Important Message For You","","","","","","","","","","","0.00","100.00","","","","","","","","","0","0","22","0","22","858873","63010","0.00","0.00","0.00","0.00","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/36155bb7-92c9-4356-8cda-523a32027514.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","5.230.19.2|5.230.19.3|5.230.19.4|5.230.19.5"
"02/29/2016","ezines@arcamax.com","arcamax.com","These coupons are a straight flush","","","","","","67.34","32.66","7.54","2.26","61.56","70.00","30.00","","","","0.00","100.00","","","","0","591","10","4","605","858873","1732801","66.94","4.44","1.73","19.51","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/b7f50237-9b39-44c1-85b2-ea6cf4fb66b4.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.174.43.151|216.174.43.150|216.174.43.142|216.174.43.153|216.174.43.152|216.174.43.141|216.174.43.148|216.174.43.147|216.174.43.149|216.174.43.144|216.174.43.155|216.174.43.154|216.174.43.143|216.174.43.146|216.174.43.157|216.174.43.156|216.174.43.145"
"02/29/2016","etnotifications@indiatimes.com","indiatimes.com","Jaitley pulls off Revenant act, puts Spotlight on social sector; Fails to lift market","","","","","","95.61","4.39","9.84","3.94","15.35","25.64","74.36","16.13","9.68","6.45","80.00","20.00","0.00","0.00","75.00","0","797","39","5","841","858873","2408737","92.27","10.05","3.99","15.72","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/58b3dc3c-5058-421d-92ff-da21a6ebd48e.jpg",,"panel","0","0","0","0","","The Times of India","I World"" Tower","DLF City Phase 5 opp DLF Golf Course","Gurgaon (Hayana)","","","","","223.165.24.216|223.165.24.217|223.165.24.219|223.165.24.215|223.165.24.64|223.165.24.220|223.165.24.62|223.165.24.221"
"02/29/2016","ny-sponsored@dnainfo.com","dnainfo.com","9th Annual New Taste of the Upper West Side, June 3-4","100.00","0.00","18.18","9.09","9.09","100.00","0.00","6.38","2.13","42.55","100.00","0.00","25.00","0.00","0.00","50.00","50.00","50.00","100.00","0.00","11","47","4","2","64","858873","183304","98.44","11.11","4.76","33.33","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/c144b5cd-add1-40df-af18-fc6013c4d860.jpg","http://app.emailanalyst.com/rest/secure/email/body/c144b5cd-add1-40df-af18-fc6013c4d860","seed+panel","17","0","10","0","MailChimp","DNAinfo","810 7th Ave","Suite 800","New York","NY","10019","(646) 435-9100","","198.2.130.181|205.201.134.61|205.201.133.3|205.201.128.54|198.2.138.7|205.201.128.1"
"02/29/2016","email@e.washingtonpost.com","e.washingtonpost.com","The Daily 202: How Richard Shelby is trying to survive the Trump Tornado as it moves through Alabama","95.00","5.00","15.79","15.79","26.32","92.31","7.69","10.00","3.89","49.44","100.00","0.00","0.00","0.00","27.78","60.00","40.00","40.00","33.33","0.00","20","195","18","5","238","858873","681664","92.44","10.45","5.00","45.00","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/b02b2e64-58d1-4f39-8286-77eca4c71d5e.jpg",,"panel","0","0","0","0","SailThru","Nash Holdings LLC","P.O. Box 94314","","Seattle","WA","98124","+1 206-812-8767","","173.228.155.175|173.228.155.174|173.228.155.90|173.228.155.173|173.228.155.180|173.228.155.149|204.153.121.10|173.228.155.20|173.228.155.53"
"02/29/2016","email@e.washingtonpost.com","e.washingtonpost.com","Politics: The Republican Party’s implosion over Donald Trump’s candidacy has arrived","100.00","0.00","14.29","0.00","28.57","66.17","33.83","13.64","6.82","55.68","100.00","0.00","7.69","0.00","38.46","66.67","33.33","33.33","50.00","0.00","7","133","13","3","156","858873","446805","70.51","13.64","6.36","50.91","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/4e0512e4-8598-4838-b490-76e610457061.jpg",,"panel","0","0","0","0","SailThru","Nash Holdings LLC","P.O. Box 94314","","Seattle","WA","98124","+1 206-812-8767","","173.228.155.175|173.228.155.174|173.228.155.173|173.228.155.90|173.228.155.180|204.153.121.10|173.228.155.149|173.228.155.20|173.228.155.53"
"02/29/2016","email@e.washingtonpost.com","e.washingtonpost.com","Monday's Opinions: What does it say about the GOP that Trump is the white supremacists’ candidate?","83.33","16.67","20.00","0.00","20.00","91.91","8.09","12.00","4.80","56.00","100.00","0.00","33.33","25.00","25.00","100.00","0.00","33.33","33.33","0.00","6","136","12","3","157","858873","449669","92.36","14.48","6.90","51.03","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/e3881adc-f3ef-42c5-b0a7-e1d5d547f7ad.jpg",,"panel","0","0","0","0","SailThru","Nash Holdings LLC","P.O. Box 94314","","Seattle","WA","98124","+1 206-812-8767","","173.228.155.175|173.228.155.174|173.228.155.173|173.228.155.90|173.228.155.180|204.153.121.10|173.228.155.149|173.228.155.53|173.228.155.20"
"02/29/2016","access@interactive.wsj.com","interactive.wsj.com","Today's Paper: Europe","100.00","0.00","0.00","0.00","50.00","77.78","22.22","0.00","0.00","28.57","","","","","","","","","","","2","9","0","0","11","858873","31505","81.82","0.00","0.00","33.33","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/dec28a0e-8de1-4c92-a15f-f7cc64cd38c2.jpg","http://app.emailanalyst.com/rest/secure/email/body/dec28a0e-8de1-4c92-a15f-f7cc64cd38c2","seed+panel","55","0","7","0","","News Corporation","1211 Avenue of the Americas","4th Floor","New York","NY","10036","(212) 416-3400","","205.203.100.35|205.203.100.34"
"02/29/2016","dailybrief@huffingtonpost.com","huffingtonpost.com","Inside the Oscar glitz -- Leo's win and Chris Rock's triumph","100.00","0.00","14.71","11.76","23.53","91.41","8.59","10.87","3.67","57.27","100.00","0.00","7.25","5.80","17.39","62.50","37.50","20.00","20.00","40.00","68","745","69","8","890","858873","2549079","92.47","10.94","4.62","51.03","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/a2fc434b-7e8b-48f1-9627-43d7e08f06f8.jpg",,"panel","0","0","0","0","SailThru","AOL LLC","770 Broadway","","New York","NY","10003","(212) 652-6400","","173.228.155.175|173.228.155.174|173.228.155.173|173.228.155.90|173.228.155.180|173.228.155.149|204.153.121.10|173.228.155.53|173.228.155.20"
"02/29/2016","ezines@arcamax.com","arcamax.com","Find loan options during an emergency","","","","","","80.00","20.00","0.00","0.00","64.29","","","","","","","","","","","0","35","0","0","35","858873","100244","80.00","0.00","0.00","64.29","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/604aa9ff-242d-406e-98d8-aea8373e648b.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731","216.174.43.151|216.174.43.150|216.174.43.142|216.174.43.153|216.174.43.152|216.174.43.141|216.174.43.148|216.174.43.147|216.174.43.149|216.174.43.155|216.174.43.154|216.174.43.146|216.174.43.157|216.174.43.156|216.174.43.145"
"02/29/2016","access@interactive.wsj.com","interactive.wsj.com","WSJ NEWS ALERT: 'Spotlight,' 'The Revenant' Win Top Awards at the 2016 Oscars","100.00","0.00","42.86","28.57","14.29","77.50","22.50","32.26","16.13","16.13","60.00","40.00","","","","","","","","","7","40","5","0","52","858873","148935","78.85","29.27","14.63","14.63","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/1fcf8c1b-c57d-4f4e-9e39-5d62597e18c4.jpg","http://app.emailanalyst.com/rest/secure/email/body/1fcf8c1b-c57d-4f4e-9e39-5d62597e18c4","seed+panel","15","4","17","0","","News Corporation","1211 Avenue of the Americas","4th Floor","New York","NY","10036","(212) 416-3400","","140.142.32.137|205.203.100.46|205.203.100.57|205.203.100.56|205.203.100.48|205.203.100.59|205.203.100.37|205.203.100.47|205.203.100.58|205.203.100.36|205.203.100.39|205.203.100.38|205.203.100.49"
"02/29/2016","miccheckdaily@mic.com","mic.com","Special Edition: 5 stories that challenge you to rethink the Oscars","85.71","14.29","33.33","33.33","33.33","94.29","5.71","10.61","3.03","51.52","14.29","85.71","","","","100.00","0.00","0.00","0.00","100.00","7","70","7","1","85","858873","243451","87.06","12.16","5.41","50.00","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/23468e17-e6c6-467a-abad-4448abeed9bb.jpg","http://app.emailanalyst.com/rest/secure/email/body/23468e17-e6c6-467a-abad-4448abeed9bb","seed+panel","29","0","5","0","MailChimp","Mic Network Inc.","35 West 36th St","9th Floor","New York","NY","10018","","","205.201.128.9|198.2.131.53|198.2.130.27|198.2.182.70|198.2.129.29|198.2.131.46"
"02/29/2016","breakingnewsalerts@sacbee.com","sacbee.com","In an upset, 'Spotlight' wins best picture at Oscars","100.00","0.00","","","","87.50","12.50","37.50","14.29","42.86","50.00","50.00","","","","100.00","0.00","","","","1","8","2","1","12","858873","34369","83.33","30.00","10.00","30.00","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/fa71da09-efd3-44d0-8315-5429002e5091.jpg","http://app.emailanalyst.com/rest/secure/email/body/fa71da09-efd3-44d0-8315-5429002e5091","seed+panel","16","4","10","4","Salesforce Marketing Cloud","The McClatchy Company","2100 Q Street","","Sacramento","CA","95816","(916) 321-1855","(916) 321-1964","66.231.87.23"
"02/29/2016","townhallmessage@townhallmail.com","townhallmail.com","Most retirees are ignoring this $23,881 paycheck","","","","","","84.62","15.38","18.18","18.18","27.27","100.00","0.00","","","","","","","","","0","13","2","0","15","858873","42962","86.67","15.38","15.38","23.08","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/9608da9c-697a-4b8b-96f6-07b4692fe8c0.jpg",,"panel","0","0","0","0","","Salem Media Group","4880 Santa Rosa Road","","Camarillo","CA","93012","(805) 987-0400","","69.56.46.246|69.56.46.247|69.56.46.255|69.56.46.245|69.56.46.219"
"02/29/2016","news@email.theage.com.au","email.theage.com.au","Abuse unseen but 'on radar' Pell says","","","","","","83.33","16.67","0.00","0.00","40.00","100.00","0.00","33.33","33.33","33.33","","","","","","0","6","3","0","9","858873","25777","88.89","12.50","12.50","37.50","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/c901989f-0662-4350-9012-5567941d1856.jpg","http://app.emailanalyst.com/rest/secure/email/body/c901989f-0662-4350-9012-5567941d1856","seed+panel","40","6","17","0","Salesforce Marketing Cloud","Fairfax Media Limited","1 Darling Island Road","","Pyrmont","NW","2009","(02) 9282-2833","","66.231.81.217"
"02/29/2016","alerts@globalnews.ca","globalnews.ca","BREAKING: Spotlight wins Best Picture Academy Award","","","","","","100.00","0.00","42.86","28.57","71.43","100.00","0.00","","","","","","","","","0","7","2","0","9","858873","25777","100.00","33.33","22.22","55.56","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/fbd03ac2-306d-449c-a296-75afda2ed3e7.jpg","http://app.emailanalyst.com/rest/secure/email/body/fbd03ac2-306d-449c-a296-75afda2ed3e7","seed+panel","11","1","3","1","MailChimp","Shaw Communications Inc.","630 3rd Avenue S.W.","Suite 900","Calgary","AB","T2P 4L4","(403) 750-4500","(403) 750-4501","198.2.129.98|198.2.130.5"
"02/29/2016","chicagotribune@e.chicagotribune.com","e.chicagotribune.com","'Spotlight' wins Best Picture Oscar","100.00","0.00","0.00","0.00","25.00","97.78","2.22","13.64","11.36","43.18","100.00","0.00","10.00","10.00","10.00","","","","","","4","45","10","0","59","858873","168983","98.31","12.07","10.34","36.21","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/9638ba82-65f9-4134-8dcd-eca992f5b007.jpg","http://app.emailanalyst.com/rest/secure/email/body/9638ba82-65f9-4134-8dcd-eca992f5b007","seed+panel","10","0","8","0","Experian Marketing Services","Tribune Publishing Company","435 North Michigan Avenue","","Chicago","IL","60611","+1 312-222-9100","","8.36.64.12|8.30.201.115|63.232.236.160|63.232.236.161|8.7.44.158|8.7.44.159"
"02/29/2016","info@mail.theguardian.com","mail.theguardian.com","The Guardian today: Oscars 2016 live: Spotlight wins best film, Leonardo DiCaprio and Brie Larson take top acting honours","100.00","0.00","0.00","0.00","50.00","98.72","1.28","20.55","6.47","63.92","100.00","0.00","15.62","6.25","25.00","100.00","0.00","50.00","50.00","0.00","2","626","32","2","662","858873","1896057","98.79","20.34","6.57","61.77","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/7d195855-576c-4185-b41c-b232b2214066.jpg","http://app.emailanalyst.com/rest/secure/email/body/7d195855-576c-4185-b41c-b232b2214066","seed+panel","47","2","12","2","Salesforce Marketing Cloud","The Scott Trust Limited","90 York Way","PO Box 68164","London","","N1P 2AP","44 2077 134 452","44 2077 134 452","200.147.34.226|68.232.205.102"
"02/29/2016","email@nypost.com","nypost.com","'Spotlight' wins Best Picture","100.00","0.00","50.00","0.00","0.00","90.48","9.52","5.26","0.00","68.42","100.00","0.00","","","","100.00","0.00","","","","2","21","5","1","29","858873","83059","93.10","7.41","0.00","48.15","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/9ae215d2-24c4-40b7-9113-6ca3673d6471.jpg","http://app.emailanalyst.com/rest/secure/email/body/9ae215d2-24c4-40b7-9113-6ca3673d6471","seed+panel","9","1","3","1","SailThru","News Corporation","1211 Avenue of the Americas","4th Floor","New York","NY","10036","(212) 416-3400","","173.228.155.175|173.228.155.174|173.228.155.173|173.228.155.90|173.228.155.180|204.153.121.10|173.228.155.149|173.228.155.20|173.228.155.53"
"02/29/2016","newsletter@letemps.ch","letemps.ch","Newsletter du 29.02.2016","","","","","","72.73","27.27","0.00","0.00","50.00","100.00","0.00","","","","100.00","0.00","","","","0","11","2","1","14","858873","40097","78.57","0.00","0.00","36.36","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/0e678050-2569-4af0-bf32-431eea060636.jpg","http://app.emailanalyst.com/rest/secure/email/body/0e678050-2569-4af0-bf32-431eea060636","seed+panel","30","1","5","1","MailChimp","Le Temps SA","Pont Bessières 3","","Lausanne","","1002","","","205.201.135.65|89.97.132.233|198.2.130.51|217.70.178.175|198.2.129.194|198.2.129.226"
